customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C101662,Male,0,No,No,0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),60.13,0.0,No
C101663,Female,0,No,No,16,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,81.55,1310.62,No
C101664,Female,0,No,No,19,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,56.89,1071.4,No
C101665,Male,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,106.72,2075.37,No
C101666,Male,0,Yes,No,29,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),146.56,4269.52,Yes
C101667,Female,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,58.22,257.1,Yes
C101668,Female,0,No,Yes,6,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),84.4,482.3,No
C101669,Male,0,No,Yes,39,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),81.95,3196.13,No
C101670,Male,0,Yes,No,70,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,74.16,5238.38,No
C101671,Female,0,No,No,3,Yes,Yes,No,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),89.6,265.56,Yes
C101672,Male,0,No,Yes,16,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,84.36,1358.49,No
C101673,Female,0,Yes,Yes,5,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.87,202.55,Yes
C101674,Female,1,No,Yes,1,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,109.5,106.07,No
C101675,Female,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),76.05,583.85,No
C101676,Female,0,Yes,No,3,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),58.46,149.57,No
C101677,Female,0,No,No,29,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,143.3,4158.88,No
C101678,Male,0,No,No,18,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,66.51,1235.53,No
C101679,Male,0,No,No,3,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.65,182.99,No
C101680,Male,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,75.26,18.68,Yes
C101681,Male,0,Yes,Yes,39,No,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),66.1,2651.32,No
C101682,Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.46,301.8,No
C101683,Female,0,Yes,No,22,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),44.65,904.95,No
C101684,Female,0,No,No,9,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,87.9,805.59,No
C101685,Female,0,Yes,Yes,21,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,18.25,323.65,No
C101686,Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),31.06,238.59,No
C101687,Female,0,Yes,No,2,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),124.77,295.71,No
C101688,Female,0,No,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,32.31,287.7,No
C101689,Male,0,No,Yes,4,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,18.25,22.97,Yes
C101690,Male,0,Yes,No,13,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),33.06,392.91,No
C101691,Male,0,Yes,Yes,25,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),122.2,3033.01,No
C101692,Male,0,Yes,No,7,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,18.25,100.36,No
C101693,Female,0,No,No,0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,41.33,96.66,Yes
C101694,Female,1,No,No,17,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,26.25,419.72,No
C101695,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,61.78,1339.77,No
C101696,Female,0,No,No,72,No,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),56.92,4179.05,No
C101697,Female,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,55.58,1196.01,No
C101698,Female,0,Yes,No,15,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),125.68,1934.49,No
C101699,Male,0,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,34.03,635.29,Yes
C101700,Female,0,Yes,No,63,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,66.93,4190.08,No
C101701,Male,1,Yes,No,42,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,80.16,3314.73,Yes
C101702,Female,0,No,No,9,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),40.59,405.37,No
C101703,Female,0,No,No,6,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,568.86,No
C101704,Female,0,No,No,7,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,58.01,376.08,No
C101705,Male,0,No,No,16,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),81.23,1281.47,Yes
C101706,Female,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.76,2120.3,Yes
C101707,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),18.25,214.64,No
C101708,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),109.18,75.49,No
C101709,Male,0,No,No,30,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,132.11,4001.96,No
C101710,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Mailed check,64.7,2479.53,No
C101711,Female,0,No,Yes,8,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),43.06,349.13,No
C101712,Female,0,Yes,No,26,No,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,115.18,2929.28,No
C101713,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),126.71,1640.03,No
C101714,Male,0,No,No,52,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,64.94,3348.71,No
C101715,Male,0,Yes,No,44,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,63.44,2730.28,No
C101716,Male,0,No,Yes,17,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),67.6,1188.72,No
C101717,Female,1,No,No,28,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.76,595.61,No
C101718,Male,0,No,Yes,51,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,61.27,3076.29,No
C101719,Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),121.45,1932.39,Yes
C101720,Male,1,Yes,No,9,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,64.94,586.68,Yes
C101721,Female,0,Yes,Yes,33,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),38.8,1189.66,No
C101722,Female,0,Yes,No,5,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.9,354.65,Yes
C101723,Male,0,No,No,11,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),49.98,614.09,No
C101724,Male,0,Yes,No,48,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),68.01,3211.22,No
C101725,Male,0,Yes,Yes,30,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,31.93,1020.81,No
C101726,Male,0,No,No,12,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),38.9,399.53,Yes
C101727,Female,0,No,Yes,5,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,92.13,493.59,Yes
C101728,Male,0,No,No,10,Yes,No,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,73.48,719.23,No
C101729,Male,0,Yes,No,8,Yes,No,No,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),46.72,365.22,No
C101730,Male,0,Yes,No,4,Yes,Yes,No,No,No,Yes,No,No,No,One year,Yes,Electronic check,73.59,387.16,No
C101731,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51.79,1594.57,Yes
C101732,Female,0,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,46.49,308.68,No
C101733,Male,1,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,104.92,1496.55,No
C101734,Female,1,No,Yes,11,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),93.49,1196.12,Yes
C101735,Male,0,Yes,No,72,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,69.36,4940.06,Yes
C101736,Female,1,No,No,11,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,74.33,786.33,No
C101737,Female,0,Yes,Yes,2,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),69.75,180.3,No
C101738,Female,1,Yes,Yes,2,Yes,No phone service,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.61,159.21,Yes
C101739,Female,0,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),46.01,943.06,No
C101740,Male,0,No,Yes,21,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,95.88,2061.36,No
C101741,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,80.61,1034.6,Yes
C101742,Male,0,Yes,No,13,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,62.11,762.84,No
C101743,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,55.37,91.68,Yes
C101744,Male,0,Yes,No,17,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),95.23,1637.67,No
C101745,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,65.49,1032.2,Yes
C101746,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,49.03,129.07,No
C101747,Female,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),58.46,71.17,No
C101748,Female,0,Yes,No,3,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,93.08,315.49,Yes
C101749,Female,0,No,No,2,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,21.68,25.35,Yes
C101750,Male,0,Yes,No,22,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,59.34,1266.99,No
C101751,Male,0,No,No,5,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,102.12,446.32,Yes
C101752,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,64.95,409.31,Yes
C101753,Female,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,78.18,287.29,No
C101754,Female,1,No,Yes,72,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),102.6,7286.57,Yes
C101755,Male,0,No,No,46,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),96.77,4391.26,No
C101756,Female,0,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,56.8,329.12,Yes
C101757,Female,1,No,No,9,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.09,584.53,No
C101758,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,97.14,473.52,No
C101759,Female,0,No,No,16,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,98.18,1551.74,Yes
C101760,Male,0,No,No,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,67.36,0.0,Yes
C101761,Female,0,No,Yes,26,Yes,No,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,68.39,1734.41,Yes
C101762,Female,0,No,Yes,17,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),78.03,1385.7,No
C101763,Female,0,Yes,No,54,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),111.01,6046.35,No
C101764,Female,0,No,No,4,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,102.03,437.02,Yes
C101765,Male,1,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,90.8,3565.68,No
C101766,Male,0,No,No,37,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),37.64,1437.92,No
C101767,Female,0,Yes,Yes,3,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),61.75,129.21,No
C101768,Female,0,No,No,12,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),63.33,761.61,No
C101769,Female,0,Yes,No,4,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),112.55,394.19,No
C101770,Female,0,Yes,Yes,7,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,62.83,384.66,No
C101771,Female,0,No,No,7,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),107.6,771.6,No
C101772,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.88,1052.06,Yes
C101773,Male,0,No,Yes,12,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55.27,653.55,Yes
C101774,Female,0,Yes,No,70,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,84.44,5993.25,No
C101775,Male,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,117.04,361.71,No
C101776,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),63.65,4543.96,No
C101777,Female,0,Yes,No,6,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,18.25,55.16,No
C101778,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,23.07,858.36,No
C101779,Male,0,Yes,Yes,9,Yes,No,No,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),78.94,716.88,No
C101780,Male,0,Yes,No,3,No,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,25.76,111.08,Yes
C101781,Male,0,Yes,No,46,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),44.03,1892.48,No
C101782,Male,1,No,No,8,No,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.37,575.19,No
C101783,Male,0,Yes,No,25,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18.25,430.66,Yes
C101784,Female,1,No,No,20,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),58.61,1102.51,Yes
C101785,Male,0,Yes,No,15,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,35.06,522.77,No
C101786,Male,1,No,No,16,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,25.02,454.91,Yes
C101787,Male,0,No,No,31,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),45.93,1537.14,No
C101788,Female,1,No,No,2,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,37.92,87.95,No
C101789,Male,1,Yes,No,26,Yes,No,No,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),84.08,2150.62,No
C101790,Female,0,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,105.9,5680.12,Yes
C101791,Male,1,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),59.07,107.23,No
C101792,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),52.12,106.52,No
C101793,Female,0,Yes,No,30,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),57.57,1758.22,No
C101794,Male,0,Yes,No,13,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,36.75,492.43,No
C101795,Male,0,Yes,No,12,Yes,No phone service,No,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),31.34,385.24,No
C101796,Female,0,Yes,No,3,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,20.63,0.0,Yes
C101797,Male,0,No,No,16,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),30.11,463.91,No
C101798,Female,1,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,118.96,283.97,Yes
C101799,Female,0,No,No,15,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),49.29,709.94,Yes
C101800,Female,0,Yes,Yes,34,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,18.25,666.36,Yes
C101801,Female,1,Yes,Yes,7,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),52.39,428.28,No
C101802,Female,1,No,Yes,15,Yes,No,No,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),22.29,345.05,No
C101803,Male,1,Yes,No,72,No,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),71.78,5139.64,No
C101804,Female,0,No,No,27,No,No,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),68.55,1930.25,No
C101805,Female,1,No,No,44,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,71.68,3124.74,Yes
C101806,Male,0,Yes,No,12,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,68.78,768.58,No
C101807,Female,0,No,No,35,Yes,No,No,Yes,No,No,No,No,No,Two year,Yes,Electronic check,58.82,2093.52,No
C101808,Male,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),26.32,22.89,No
C101809,Male,0,No,No,3,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),67.76,176.15,No
C101810,Male,0,Yes,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),100.57,507.86,No
C101811,Female,0,No,Yes,12,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),124.41,1515.03,No
C101812,Female,0,Yes,Yes,44,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,62.86,2776.02,Yes
C101813,Female,0,No,No,10,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),66.11,684.05,No
C101814,Male,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,85.01,2099.96,No
C101815,Female,0,No,Yes,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),114.8,3355.51,No
C101816,Male,0,No,Yes,21,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,55.41,1164.49,No
C101817,Female,0,No,No,10,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),90.78,884.21,No
C101818,Male,0,No,No,20,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),45.32,894.11,No
C101819,Female,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,79.9,794.1,Yes
C101820,Female,1,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.12,125.97,No
C101821,Female,0,Yes,No,72,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),31.27,2219.61,No
C101822,Male,0,Yes,No,3,No,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.25,166.0,No
C101823,Male,0,Yes,No,1,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),98.64,31.09,No
C101824,Female,0,No,Yes,50,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,88.48,4393.0,No
C101825,Female,0,Yes,No,8,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),101.08,927.87,No
C101826,Male,0,No,Yes,25,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),95.45,2329.79,No
C101827,Male,0,Yes,Yes,9,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),59.77,518.74,No
C101828,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,135.98,1454.09,Yes
C101829,Female,0,No,No,7,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),74.11,512.93,No
C101830,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),18.25,141.75,No
C101831,Female,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,61.53,726.2,No
C101832,Male,0,No,No,30,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.92,1641.67,Yes
C101833,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,93.86,1648.38,Yes
C101834,Male,0,No,No,68,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Mailed check,56.46,3843.36,No
C101835,Male,1,Yes,Yes,1,No,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),102.97,52.82,Yes
C101836,Male,1,Yes,No,16,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),86.74,1429.88,No
C101837,Male,0,No,No,21,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,40.0,792.09,No
C101838,Male,0,Yes,Yes,60,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,65.79,3869.2,No
C101839,Female,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),46.73,46.58,Yes
C101840,Male,0,No,No,20,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),75.54,1606.16,No
C101841,Male,0,No,Yes,46,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,46.56,2050.38,Yes
C101842,Male,1,Yes,Yes,6,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,72.23,366.83,Yes
C101843,Female,1,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),61.83,3129.13,No
C101844,Male,0,Yes,No,0,Yes,No,No,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),65.43,0.0,Yes
C101845,Female,0,Yes,Yes,31,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,131.53,4108.03,No
C101846,Male,0,No,No,64,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,59.19,3746.29,No
C101847,Male,0,Yes,No,25,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),18.25,463.35,No
C101848,Female,0,No,No,13,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.47,1393.33,No
C101849,Male,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.24,40.51,No
C101850,Female,0,No,Yes,60,Yes,Yes,No,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),18.25,1146.19,No
C101851,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,48.97,768.54,Yes
C101852,Male,0,No,No,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,83.07,0.0,Yes
C101853,Female,1,Yes,No,28,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.73,2428.39,No
